Time ,Temp1,Temp2,Temp3,TCTemp3,,,외부 온도,23.9
1334.516,19.65141758,19.90651418,24.78661999,28.79211121,,,,
1334.614,19.73025384,19.76603394,24.96300053,28.96849175,,,,
1334.715,19.72092446,20.02657078,26.15441819,30.15990941,,,,
1334.814,19.63000295,19.93065553,25.76508517,29.77057639,,,,
1334.915,19.62609981,19.72640638,24.58978615,28.59527737,,,,
1335.015,19.63565952,19.81608216,25.05180483,29.05729605,,,,
1335.114,19.63023008,19.88598473,25.78783294,29.79332416,,,,
1335.215,19.68362797,19.97754709,25.8056914,29.81118262,,,,
1335.316,19.65896185,19.8910457,25.76610878,29.7716,,,,
1335.414,19.61382602,19.81258024,25.01124279,29.01673401,,,,
1335.515,19.67257398,19.94914101,25.30577039,29.31126161,,,,
1335.615,19.64459627,19.79063926,25.9166772,29.92216842,,,,
1335.799,19.61286783,19.77209909,24.74298335,28.74847457,,,,
1335.814,19.67102438,20.24753397,25.62609076,29.63158198,,,,
1335.915,19.62790656,20.14732546,26.43405585,30.43954707,,,,
1336.016,19.72268719,19.76573045,25.48738269,29.49287391,,,,
1336.115,19.68288111,19.86982053,25.71707537,29.72256659,,,,
1336.214,19.66600544,19.92734607,25.3317146,29.33720582,,,,
1336.315,19.71419805,20.2037064,25.69191082,29.69740204,,,,
1336.416,19.66756855,20.27309858,25.97842104,29.98391226,,,,
1336.514,19.70175429,19.90534685,24.81859662,28.82408784,,,,
1336.615,19.72299284,20.07129666,25.4920811,29.49757232,,,,
1336.714,19.65298212,20.07256021,26.06726882,30.07276004,,,,
1336.815,19.68932101,19.98701476,25.38858664,29.39407786,,,,
1336.915,19.75714881,20.10414038,25.7930673,29.79855852,,,,
1337.014,19.75283295,19.93283374,26.29826059,30.30375181,,,,
1337.115,19.74218352,20.00153694,25.97033204,29.97582326,,,,
1337.216,19.75191435,20.01339674,25.51585306,29.52134428,,,,
1337.315,19.69443622,19.92012911,24.59849376,28.60398498,,,,
1337.414,19.82948032,20.09373818,25.30196102,29.30745224,,,,
1337.515,19.84558854,20.03231363,26.45659633,30.46208755,,,,
